,article_id,comment_number,comment_content,comment_author,comment_timestamp
551,253644,116646,يلزم الدولة الى اغلاق المعامل ولو لمدة عشرة ايام.البؤر وتزايد عدد الاصابات ناتج عن تلمعامل والشركات,Lakbir,2020-09-13 19:45:46+01:00
552,253693,116657,"MERCI à tous les services ET à tous les éléments de la sureté nationale pour tout ce qui’ils font envers les citoyens , c’est du fond du coeur",LHOUCINE,2020-09-13 22:56:08+01:00
553,253693,116678,مبادرة تستحق التقدير والاحترام شكرا لي أسرة امن وشعارنا الخالد الله الوطن الملك,Rachid bou,2020-09-14 08:48:43+01:00
554,253654,116642,سجلت جهة الدار البيضاء سطات ( 863 حالة جديدة) و جهة سوس ماسة( 242 حالة) ، جهة الرباط سلا القنيطرة (229 حالة)،  جهة درعة تافيلالت ( 198 حالة) ، جهة مراكش أسفي ( 179حالة)، جهة طنجة تطوان الحسيمة ( 144حالة) ، جهة بني ملال خنيفرة ( 138حالة)،  جهة فاس مكناس ( 97 حالة) ، جهة الداخلة وادي الذهب ( 96حالة) ، جهة الشرق ( 33حالة)، جهة العيون الساقية الحمراء( 21حالة) ، جهة كلميم واد نون ( حالة واحدة).,محمد,2020-09-13 18:58:31+01:00
555,253654,116643,هذه الارقام تعطى بالتفاصيل كانهم يمودونا بارقام الانتخابات ونناءجها في كل جهة من المملكلة فمرت 6 اشهر على ظهور هذا الوباء وشعوب العالم اصبحت تتعايش معه فاعتقد انه لا داعي للتفاصيل فمعطيات الارقام كافية واذا اردنا ان نقضي على الوباء لنتخذ حياتنا عادية مع الاحتياطات الازمة فكل انسان يخاف على نفسه,مغربي,2020-09-13 19:01:04+01:00
556,253656,116676,السياسة د المغرب هيا اياكلو الناس الكبار الدراري الصغار اياكلو الشياطة  وهدي من بكري كانو كيديروها فلعراسات او بقينا محتافظين بيها,جواد,2020-09-14 07:58:42+01:00
557,253712,116667,اللامبالاة و الجهل= حالات يومية كارثية.هناك من يلقي اللوم على الاخرين والباقي اللوم على نفسه اولا.نبدأ بانفسنا اولا لابد من الالتزام بالوقاية الضرورية ضد الفيروس.ولابد من حملة تحسيسية من كل فعاليات المجتمع المدني.اللهم اشفي جميع المرضى و ارحم من توفى على سنة الله ورسوله.,مجرد راي لا غير,2020-09-14 02:26:00+01:00
558,253712,116685,ربما هذا المعهد له اتصالات وثيقة بصانعي القرار كصندوق النقذ الدولي و شركات الأدوية….,M Mesbahi,2020-09-14 12:23:43+01:00
559,253667,116648,الإعدام للبيدوفيلي,حنان سليم,2020-09-13 20:15:48+01:00
560,253667,116652,شكرا السيدة الرئيسة نعم يجب تشديد العقوبة مثل الدول المتقدمة لاتساهل مع المغتصبين العفو مرفوض,كلثوم مغربية وافتخر من المانيا,2020-09-13 20:59:23+01:00
561,253667,116653,ذالك الزنديق،احمد عصيد يجب ان تتخذ معه الإجراءات القساسية،لتحليله هذا العمل الشنيع,بنالعبد ادريس,2020-09-13 21:28:49+01:00
562,253667,116656,الاخصاء الكمياءي لمغتصبي الاطفال و أقسى العقوبات السجنية,مغريبي,2020-09-13 22:33:48+01:00
563,253667,116675,الإعدام للوحوش,فتحية بو هراوة,2020-09-14 07:58:16+01:00
564,253667,116677,نعم فنحن لا نناقش مسألة الإعدام، نحن نتدارس طريقة الإعدام هل الحرق هل التقطيع هل الرجم هل الإغراق ؟ و شكرا,العقيد الحسن الصبيحي,2020-09-14 08:05:22+01:00
565,253719,116665,هذا دليل على ان الجهات المسؤولة على فرض القانون ،تفرف بين المواطنين ، وتتعامل بمكيالين كما يقال، والا مامعنى ان مواطنا تفرض عليه غرامات، لاختراقه قانون الحجر الصحي ، ومواطنا يرقص ويغني متحديا للقانون، ويمكن ان يسبب في اذى غيره، ويثقل كاهل الدولة بخدمات، غيره في امس الحاجة اليها،,مواطن,2020-09-14 00:20:23+01:00
566,253719,116680,لو كانو اجانب ويحملون غيتارة  مثلا  لصفقتم لهم . لكن تقافتكم تستهزؤون منعا .,مشاهد,2020-09-14 10:48:56+01:00
567,253719,116689,الجهل,غير معروف,2020-09-14 13:14:45+01:00
568,253719,116769,ثم الجهل,ليس ضروري,2020-09-15 07:25:23+01:00
569,253732,116700,"salem alikom,",Marocain MRE,2020-09-14 17:22:13+01:00
570,253732,116706,اخرصي وابتعدي سئمنا وجوهكم البئسية ياجماعة المنافقين والمنافقات والكطابين وووو..اف لحزبكم الخلوض لعنة الله تعالى على الاحزاب صبا صبا..شكرا للا هبة بريس,حمودى,2020-09-14 19:11:13+01:00
571,253732,116772,لا ننتظر منكم وصفا لما يقع… بل ننتظر منكم حلولا وتدابير وقائية يا حكومة اخر الزمان…,فلاح مغربي,2020-09-15 08:52:43+01:00
572,253732,116778,لم تقل شيئا و لم تعطي اي حل سوى التنديد . الاعدام هو الحل,يوسف,2020-09-15 11:20:18+01:00
573,253791,116697,السن باالسن والعين بالعين؟؟؟؟؟؟,Salam,2020-09-14 16:28:07+01:00
574,253791,116767,مطلبنا الوحيد  هو تطبيق الدستور الالهى لاغير فهو الوحيد لضمان سلامة المجتع  وحقوق الناس     قال الله عز وجل ومن لم يكم بما انزل الله فاولائك هم الكافرون,عبد الله,2020-09-15 06:19:29+01:00
575,253791,116768,شرع الله يطبق,Riad from Germany,2020-09-15 06:23:22+01:00
576,253791,116779,يتعين على المسؤولين بسجن طنجة أن لا يجمعوا هؤلاء المجرمين في زنزانة واحدة ولا يتركوا لهم أي فرصة للتواصل فيما بينهم…,القناص,2020-09-15 12:11:21+01:00
577,253817,116709,مع تغير العلاج اللي كان و تجريب اللقاح الجديد والوفيات في ارتفاع وعدم التعقيم وتوزيع الكمامات علئ الناس بالمجان لان شحال من واحد كيستعمل الكمامة لاستعمال مرة وحدة لمدة طويلة والفيروس في انتشار حسبي الله ونعمة الوكيل مع هد الحكومة الفاشلة .,faty اسبانيا,2020-09-14 19:59:54+01:00
578,253812,116707,السؤال الذي يطرح نفسه، هل هذه الإحصائيات صحيحة في حين هناك أناس بأعراض كرونا ولم يجدوا مستشفى أو مختبر لإجراء الفحص بمدينة فاس، ربما هدا ما يفسر النزول الصاروخي في أعداد المصابين بالمدينة,محمد,2020-09-14 19:17:51+01:00
579,253827,116727,بل حكومة ساعتية لا علاقة بهذه الحكومة بالتسيير وتدبير الشأن العام. حكومتين ترأسهما الحزب المشؤوم أبانتا عن فشلهما في السياسة بل خربتا بيوت الطبقة الهشة ودمرتا أشياء جميلة ورثاها من أسيادهم السابقون.,سعيد المغربي,2020-09-14 23:03:35+01:00
580,253821,116714,مطالب منصفة ليس  فقط لاصحاب طيف التوحد بل لكل دوي الحاجيات الخاصة المرجو تفعيل المقاربة الحقوقية في التعامل مع كل افراد الشعب كمواطنين,غير معروف,2020-09-14 20:31:23+01:00
581,253821,116715,انا اعاني مع طفلي التوحدي، بحيث لم تستأنف عملية التحاقه بالجمعية. أجد صعوبة عند الذهاب الى العمل,سميرة,2020-09-14 20:35:42+01:00
582,253834,116708,ان لله وان اليه راجعون,غير معروف,2020-09-14 19:55:26+01:00
583,253834,116713,حفظكم الله و رعاكم سيدي و مولاي .,محمد,2020-09-14 20:20:59+01:00
584,253834,116717,جلالة الملك نطالب من فظلك بعقوبة الإعدام وجزاك الله خيرا..لهلا يوريك بأس فوليداتك,اسماء باحيدة,2020-09-14 21:01:53+01:00
585,253834,116723,Tres émouvant,غير معروف,2020-09-14 22:12:42+01:00
586,253834,116726,على المعلق الأول (غير معروف) أن يصحح اخطاءه كما يلي : انا لله وانا اليه راجعون. وعلى الجريدة المحترمة الا تنشر مثل هذه الأخطاء التي لا وجود لها في الآية القرآنية المذكورة.,معلق,2020-09-14 22:57:21+01:00
587,253834,116776,نلتمس من جلالتكم فرض عقوبة الاعدام بعد التعذيب ليكون عبرة لكل من تسول له نفسه الترصد لابناء هذا الوطن الحبيب,غير معروف,2020-09-15 10:27:09+01:00
588,253930,116783,الحمد لله إذا طاحت الشتا تنبت الخبيزة نعيش,علابوش,2020-09-15 14:11:14+01:00
589,253972,116825,جنحة القنص ليلا من إختصاص المياه والغابات,محمد,2020-09-15 22:44:14+01:00
590,253944,116789,هههههههههههه يا ريت يجاوبونا في التيليفون كنقيلو نعيطو ولا حياة لمن تنادي والمشكل أنهم حاطين 6 أرقام هاتفية ولا رقم  واحد يجاوب,بنت البلاد,2020-09-15 16:18:18+01:00
591,231011,106270,انه مقال شاهد ماشاف حاجة. او مقال القوي ضد الضعيف. كان الاحرى بصاحب المقال الذي يدافع عن النائب ان يتحرى ويستمع للطرف الاخر وللشهود لانه لابد هناك شهود واذ سنكون امام الحقيقة لان الجميع بشر حتى النائب بشر والبشر خطاء كله. وعندما تظهر الحقيقة اذ ذاك نطالب جميعا بالقصاص من المعتدي. لقد غاب عن صاحب المقال ان نائب الوكيل يمثل العدالة وهو لايصدر حكما الا اذا استمع للطرفين. اما الركوب على حدت سيعاقب القانون مرتكبيه و لامحالة وتعميمه على المؤسسة الامنية كلها يدخل في باب طاحت الصومعة…..,ملاحظ,2020-05-16 17:37:02+00:00
592,231011,106271,صب الزيت على النار,فاخر سعد,2020-05-16 17:45:07+00:00
593,231011,106272,انتم صحافة كيلو الا ربع كورونا المخزن كوروناىالصحافة الخاوية هل يحق له الخروج دون تقديم بطاقته المهنية ام وكيل الملك له الحق ان يعرف بنفسه شفهيا انتم صحافة التدلاق و لا تتحرون الحقيقة ,الضحك عل الذقون,2020-05-16 17:51:04+00:00
594,231011,106273,حدث لي حادث مع ” مخزني ” بمدخل أحد الاسواق الممتازة ، و لولا أنني انسحبت قبل أن يطول النقاش لربما وصلت إلى ما وصل إليه هذا القاضي.,زبيدة,2020-05-16 18:03:51+00:00
595,231011,106277,القوات المساعدة جهاز سيّء السمعة اغلب منتاسبيه يعانون أمراض نفسية عويصة لا حل لها في الأفق القريب. الواجب حل هذا الجهاز المخزي ودمج المنتسبين اليه في أجهزة أخرى أكثر انضباطا وحل مشاكلهم الاقتصادية والاجتماعية ليكفوا عن التنفيس عن غضبهم على حساب صحة الشعب.,عبد الله,2020-05-16 18:50:07+00:00
596,231011,106278,غزاو فيه هذا غير ذنوب الناس خرجو فيه,مغربي,2020-05-16 18:53:09+00:00
597,231011,106280,كفى تملقا لذوي الساطة و النفوذ ،فالقضاة ووكلاء الملك يمارسون ساديتهم و سلطويتهم المفرطة في المحاكم و خارجها و ادخلوا المحاكم و سترون كيف يتعامل وكلاء الملك و نوابهم مع المواطنين ،معاملة يسمها التعالي و الغطرسة و الازدراء و هبة بريس تنشر فقط ما يعجب السلطة و لا تنشر ما يعارض المخزن و خدامه و عناصر القوات المساعدة ما هي الا ضحية لقطاع يرميها في الازمات لتؤدي العمل الخسن و الوسخ دون ان يقوم مسؤولوا هذا القطاع بحناية عناصره كما هب القضاة ووكلاء الملك من كل صوب و حدب لجلد هذي العنصرين و بواسطة تسجيل صوتي ممنوع على المواطنين و حلال على نائب وكيل الملك.دولة القانون هههه,نور التدلاوي,2020-05-16 19:10:05+00:00
598,231011,106281,فغلا خلال هذه السنوات الأخيرة بدأت ثائرة  قوات المساعدة ضد المواطن تزداد عنفا هل هو مركب نقص كان دفينا قبل أن تتحسن اجورهم وبدأوا ينتشلون هذا النقص من تحت التراب ام ماذا؟ والأكثرية منهم يعلمون كيف وبأي طريقة ولجوا هذا الميدان,مواطن,2020-05-16 19:14:09+00:00
599,231011,106282,المغرب تنطبق علىه مقولة ” امور كبيرة في شتى المجالات اسندت لاناس صغار”.,ملاحظ,2020-05-16 19:16:48+00:00
600,231011,106284,مع الاسف الشديد هناك تجني واضح على أجهزة الدولة من طرف بعض الجهات التي تريد إضعافها. الحمد لله في هذه الواقعة هناك شريط فيديو يوضح أن السيد الناءب المحترم يدفع ويجر المخزني وان هذا الأخير لم يلمسه. براكا من الحكرة والظلم.  حشومة عليكم عيقتو بزاف,Comode,2020-05-16 20:11:48+00:00
601,231011,106285,لمذا تصبون الماء على الزيت لتاجيج الوضع فعنصر القوات المساعدة وجهت له تعليمات صارمة بان لا يركع لاحد لان منهم اولاد الفشوش ومنهم مسؤولون يحتقرون الحواجز ولا يحترمون الامنيين الواقفين عليها  من رجال الامن والقوات المساعدة فهم العبد المأمور فلو اخل بمهامه وترك الناس تمر دون حسيب او رقيب لكان مصيره العقاب يجب ان يقع صلح في هذه النازلة ونطلب من السيد النائب ان يصفح لهم عن سوء المعاملة ويقدر مسؤوليتهم والمخاطر التي يتعرضون لها من الوقوف في هذه الحواجز لان هذه الواقعة ستؤثر سلبا على رجالات القوات المساعدة في جهاة اخرى في ادائهم لمهامهم على احسن وجه وييتخوفون من اي كان وخاصة هناك الكثير من منتحلي الصفة سيستغلون الفرص في خرق القانون بالحواجز الامنية ومرة اخرى نطلب من السيد النائب وبكل احترام طي هذا الملف والتنازل عن شكايته وشكرا,مواطن,2020-05-16 20:12:25+00:00
602,231011,106289,انا اتاسف كثيرا على حدوث مثل هذه الوقائع التي تسيء إلى اجهزة الدولة التي من المفترض ان تكون هي القدوى والمثل الاعلى. حشومة واحد الشخصية بحال وكيل الملك يتبهدل بهاد الطريقة عيب ثم عيب. وفي نهاية النطاف اقوا فاقد الشيء لا يعطيه. مخازني مقريش لا اكثر,مصدوم,2020-05-16 20:48:12+00:00
603,231011,106290,حشومة على صاحب المقال يجب عليم الاستماع للطرفين,سامي,2020-05-16 20:49:23+00:00
604,231011,106297,صاحب المقال يجب ان يتخذ (بضم الياء) في حقه ما يتخد (بضم الياء) في حق شاهد الزور,سمير,2020-05-16 21:41:10+00:00
605,230383,105958,طالعت المقال المنشور بقلم زميلنا المحترم ذ رشيد وهابي والذي لامس من خلاله جراح مهنتنا التي أصبحت بفعل جاءحة كوفيد 19  غاءرة وبدأت تتقيح وازدادت آلامها واوجاعها على كل المنتسبين إلى المهنة وفعلا حان الوقت لا لتضميض هذه الجراح فحسب ولكن لإيجاد دواء فعال لها ولو عن طريق آخر آلدواء : الكي والا فإن أي تأخر  أو حتىتاخير لن يزيد الطين إلا بلة وعندها لن ينفع إلا البتر ،,ذ:عبد القادر شاكر,2020-05-14 01:25:51+00:00
606,231473,106503,يجب الضرب بيد من حديد لكل من سولت له نفسه إشاعة الأفكار المتطرفة، الإسلام واحد يتلخص في القرآن الكريم و السنة النبوية و  سنة الخلفاء الراشدين.,مغربي,2020-05-18 23:24:02+00:00
607,231473,106515,تتكلمون عن امور مبهمة بحثت عم الاسماء التي تتحدثون كقاريء لاعرف مصداقية المقال فلم اجد لها وجود نرجو عدم الزج بالمزايادات السياسية بدوافع انتخابية واحترام القراء في الحد الادنى من المصداقية الصحافية …,قاريء,2020-05-19 00:43:43+00:00
608,231473,106525,السلام عليكم تتكلمون بالعموم ولم تنشروا اسماء هؤلاء الدين تقولون سلفيين وانا صورهم كلهم اخوان مفلسون الدين يشجعون على الفتنة اما السلفيون  معروفون باعتدالهم وطاعة ولي امرهم ولكنكم اعني الصحافة لا تفرق ما بين من هوحزبي فتان و ما هو الدي طريقة الامة الاربعة مالك والشافعي واحمد بن حمبل وابوحنيفة والسلام,حسن,2020-05-19 02:14:57+00:00
609,231463,106499,بعد تغيير اسماء الشوارع ،,زبيدة,2020-05-18 22:41:36+00:00
610,231463,106500,و لكن يا صاحب المقال أيها الذكتور الفد,Rasta,2020-05-18 22:42:08+00:00
611,231463,106501,لعن الله من يأكل من خيرات بلاده المملكة المغربية ، و يولي بالولاء لدولة داعش الارهابية …سُألَ الزعيم الهندي غاندي ، متى يفقد الانسان شرفه فقال عندما يأكل من خيرات بلاده و يولي الولاء لدولة أخرى…….يجب أن يحاكم المسؤولون على هدا الفعل الشنيع بقانون الارهاب ى,moghrabi,2020-05-18 22:52:39+00:00
612,231463,106504,المغرب كامل امارة اسلامية سلفية بانت ليكم عا تمارة,مواطن,2020-05-18 23:24:33+00:00
613,231463,106510,هل يتم تسمية الشوارع و الأحياء و الساحات في المشرق ب أسماء مغربية ؟  إذا لماذا نحن نتعرض لهذا الإحتلال الغير المباشر  ؟  لماذا تسمى شوارعنا ب أسماءهم بينما نحن نمتلك أعلام و شخصيات أكثر و أعظم  ؟  لماذا لا يطلقون في السعودية شارع ب إسم الشيخ الكمالي أو ابن بطوطة . أو عبد الله بن ياسين مؤسس الدولة المرابطية أو ابن بطوطة أو  ابن البناء المراكشي أحد كبار علماء الجبر في الماضي  ؟,المهدي,2020-05-18 23:49:05+00:00
614,231463,106524,لا ادري لما الناس يخلطون بين الارهاب والسلف,السلف الصالح,2020-05-19 02:04:23+00:00
615,231463,106538,لقد نفذت عندنا الأسماء و ذهب البعض يستوردها و كأننا شعب يسافر في التارخ بدون هوية .,mansouri,2020-05-19 09:00:04+00:00
616,231645,106570,بصراحة هاد الحكومة ديال العدالة او التنمية تيحات علينا البق .,زيتوني هشام 200,2020-05-19 20:27:33+00:00
617,231645,106574,احسنت,غير معروف,2020-05-19 20:39:57+00:00
618,231645,106575,كلام فالصميم,مغربي محجور,2020-05-19 20:45:31+00:00
619,231645,106579,والله صدقت قال تعالى في محكم تنزيلها “ويمكرون والله خير الماكرين” صدق الله العظيم,الحاج علي,2020-05-19 21:09:32+00:00
620,231645,106583,هذا التمديد وقد فرضه علينا المواطن المغربى الغير المسؤول بخرقه لقواعد السلامة الصحية من خلال خرقه للحجر الصحى ومن خلال عدم احترامه للتباعد الاجتماعى ومن خلال عدم وضعه للكمامة  كما فرضه على الحكومة باغراقها فى علاج اصابات الجائحة التى اصبحت بالالاف . فماذا عن احترام المواطن المغربى لقرار الحكومة ؟ وهل من تطبيق للحجر حتى يرفع ؟ ايها المواطن و ايتها المواطنة . انتما معا مسؤولان عن رفع الحجر فهل من مجيب للحجر ؟,زوزو,2020-05-19 22:15:15+00:00
621,231645,106584,لم يترك لي صاحب المقال ما أضيف.,عبد المجيد,2020-05-19 22:24:57+00:00
622,231645,106588,آشمن حكومة العدالة و التنمية  راه الأحرار مشارك فيها و الأشتراكي و الدستوري و الحركة  و كان فيها الحاج بن عبد الله (اليساري)  راه حكومة خلظ جلظ كما يقال ؟؟ باركا من احزاب الظل  التي تفنرس ميزانية مهمة ناهيك عن البرلمان بشقيه    انها احزاب كرتونية  لا  تستطيع ان تنبس ببنت شفة امام الباطرونا و ما ادراك ما الباطرونا   !! هاته الأحزاب هي اللي خرجات على المغرب كما قال احرضان,salah-21,2020-05-19 22:53:54+00:00
623,231645,106590,عندك الصح. علاه لي ساكن في فيلا فيها جردا ولابيسين غادي يحس بشي حجر.,محمد,2020-05-19 23:24:38+00:00
624,231645,106591,هذا الكلام تمنينا نسمعوه من شي وزير في البرلمان يكون جريء,alarabix@hotmail.com أحمد,2020-05-19 23:28:06+00:00
625,231645,106598,احتراماتي تم احتراماتي و تقديري لصاحب المقال عزك الله .وزير جاهل تماما ان من العالقين بكدمة الدار البيضاء بلا مءوى ولا حسن معش…فكيف لقبحه يخرج بتعليق عن العلقم بالخارج و منهم أفراد أسرته ليجد لهم حل …حللت مشاكل الداخل أولا …تعطو 1800-2000dh لاسرة ….فلتعش بها أنت وغيرك من الوزراء اللصوص النهابون المنافقين الذين ضحكو على من انتخبهم ووضع تفتهم بهم والباقي من الملاين من راتبك إلى صندوق كورون عكازاً يمكن التعايش مع قرار التمديد ….خلاصة البوءر ستحولونها إلى قبور,Ian,2020-05-19 23:45:44+00:00
626,231645,106600,احتراماتي تم احتراماتي و تقديري لصاحب المقال عزك الله .وزير جاهل تماما ان من العالقين بكدمة الدار البيضاء بلا مءوى ولا حسن معش…فكيف لقبحه يخرج بتعليق عن العالقين بالخارج و منهم أفراد أسرته ليجد لهم حل …حللت مشاكل الداخل أولا …تعطو 1800-2000dh لاسرة ….فلتعش بها أنت وغيرك من الوزراء اللصوص النهابون المنافقين الذين ضحكو على من انتخبهم ووضع تفتهم بهم والباقي من الملاين من راتبك إلى صندوق كورون هكدا يمكن التعايش مع قرار التمديد ….خلاصة البوءر ستحولونها إلى قبور,غير معروف,2020-05-19 23:49:53+00:00
627,231645,106601,احسنت. شكرا جزيلا,عزيز,2020-05-19 23:50:32+00:00
628,231645,106607,على الاقل لتيكون في الحبس تيكون عارف الوقت لغادي يخرج فيه انا او كاينين بزاف الناس لعندهم نفس الاحساس غير في الحبس او معارفش امتى غادي نخرج، او صراحة جاوني بزاف العروض باش نشتغل في اوروبا او كنت تنرفض، و لكن ان شاء الله غادي نصحح هاد الغلط,simo,2020-05-20 00:14:06+00:00
629,231645,106615,احسنت. شكرا جزيلا,Med,2020-05-20 04:02:12+00:00
630,232070,106734,Inconcevable et irréalisable,Driss,2020-05-21 16:44:57+00:00
631,232070,106745,لا سياسي سليم و لا حزب سليم. كلكم في كفة واحدة.,محمد المانيا,2020-05-21 18:02:27+00:00
632,232070,106752,هل نحن في المغرب الحبيب,حسن,2020-05-21 18:32:42+00:00
633,232070,106763,كل ما دكرته صحيح واشير هنا أن المغربي هو مغربي من طباعه لا يتبدل سواء يحمل الشهادة العليا ام لا يحمل أي شهادة,عبدالله الحر اغادير المغرب,2020-05-21 21:32:15+00:00
634,232070,106767,والله اقتراح منطقي وهادفة إلى تغيير العقليات المتحضرة في بلدنا الحبيب.ولكن هل الديناصورات وأصحاب الأموال الفاسدة يسمحون بتمرير هذه الاقتراحات الوجيهة؟,عبد الله المغربي,2020-05-21 22:24:27+00:00
635,232070,106774,يجب تمكين الامانات الجهوية للحزب من الاستقلالية المالية لتسيير شؤونها الحزبية.,Ali b,2020-05-22 01:18:01+00:00
636,232565,106939,احسنت النشر اخي عيدكم مبارك لكل القائمين على هبة بريس,هشام,2020-05-24 00:39:46+00:00
637,232683,106974,الله يعطيك الصحة,زهير,2020-05-24 16:49:45+01:00
638,232683,106975,مقال يجسد بالفعل ما هو الفن و ( الفنانين ) في هذا  البلد السعيد,مصطفى,2020-05-24 17:08:29+01:00
639,232683,106976,كلام عين الصواب. انتهى عهد الفن العفن و الرياضة الغبية و حان وقت الامتياز و حسن العمل الذي يغذي الروح و العقل. إلى الجحيم جل فنانو المغرب الذين ذءبوا على تخريب روح و عقل المغاربة.,عبدو,2020-05-24 17:11:17+01:00
640,232683,106979,كلام معقول كلام جميل مقدرش أقول حاجة عنه,سالم,2020-05-24 17:43:17+01:00
641,232683,106980,تحية لصاحب المقال، انه كلام صائب، بدون مجاملة ولا مراوغة، كلام حق في الموضوع،,مواطن,2020-05-24 17:54:07+01:00
642,232683,106985,C’est juste un vomis,Nada,2020-05-24 19:23:49+01:00
643,232683,106987,مقال رائع سي الشمسي في زمن قل فيه من يقول الحقيقة.,افليس,2020-05-24 19:43:10+01:00
644,232683,107000,هده هى نتاءج مفارقات تعليمنا،العجيبة والمدهشة،فالادكياء والمتفوقين يلجون كليات الطب والهندسة،ومن هاجروا ويهاجرون هم من يجدون أمامهم افاقا واعدة لبلوغ طموحهم بمجهود خارق ومبهر،بلا قيود واميين بقودون مسيرهم،والفءة التانية يلجون كليات الاداب والقانون وبعد تخرجهم يتحكمون فى الفءة الأولى التى بقيت ولم تهاجر والفءة التالثة يصبحون ساسة ويتحكمون فى الفءة الأولى والتانية،والفاشلون يلجون الجندية والأجهزة الأمنية ويتحكمون فى الكل ،ومنهم شبه فنانين ومبدعين فى مايضر ولا ينفع رغم انهم يدركون ان الناشءة من تتخدهم قدوة لها،والمدهش ان من لم يتجاوزوا الصفوف الاولى ومن بدون تعليم يصبحون مشرعين،تخضع رقاب كل الفءات لتشريعاتهم.وهكدا هو حال نتاءج ومخرجات التعليم بالبلد،وهكدا سيبقى على ماهو عليه حتى تتوفر إرادة الهيكلة الشاملة ويعود من هم اهل ان يتخدوا كقدوة من الفءة الاولى لتبوا الصدارة والصفوف الاولى بدل من ملؤوها لعقود واثبتت الجاءحة ان البلد بهم هى خاوية على عروشها.,متتبع,2020-05-24 23:04:35+01:00
645,232683,107001,بارك الله في هذا التحليل الجميل,كريم,2020-05-24 23:17:53+01:00
646,232683,107007,شكرا جزيلا لكاتب المقال…,عدو الفن المتعفن,2020-05-25 00:56:15+01:00
647,232683,107029,بارك الله فيك أخي، لقد أصبت,محمد,2020-05-25 10:45:58+01:00
648,232615,106960,الخطر الداهم هو اقليم جرسيف الذي يعج بالسويقات العشوائية في الطرقات بوسط المدينة بكثرة الفراشة بوسط الطرق ووسط حي سكني آهل بالسكان على طول الكيلومتر  والسلطات بالمقاطعة الاولى متراخية معهم وينتظرون رفع الحجر الصحي لنشر الوباء في افليم اصبح صفر حالة الله يستر ويحرك المسؤولين لاخلائهم وتنظيمهم في احياء متفرقة والحد من الضاهرة,مواطن من جرسيف,2020-05-24 12:43:35+01:00
649,232742,107008,أحسنت صنعا السيد الحسن اظهزت بالملموس الوضعية الراهنة و ما يعانيه  قطاع التربية و التكوين الخاص من تداعيات نزوات بعض الآباء التي غطت على حجر كوررنا,ذ. العلج,2020-05-25 01:12:29+01:00
650,232742,107033,هذا عين الصواب.اتمتى ان تقف كل الحملات الغير منصفة ضد هذا القطاع الحيوي ودوره في التربية والتكوين والتعليم والتشغيل.انه ربح للوطن وللمجتمع,اب ايناس,2020-05-25 11:56:01+01:00
651,232742,107036,تحليل واقعي و منطقي.,مصطفى,2020-05-25 12:57:17+01:00
652,232742,107045,شكرا جزيلا على هاذا الانجاز الراءع .الديوش,الدريوش .رءيس مكتب الاتحاد بجهة فاس مكناس.,2020-05-25 14:51:05+01:00
653,232742,107046,تحليل منطقي ومعقول,عادل,2020-05-25 14:57:30+01:00
654,232742,107051,تحليل في الصميم وتعليل معقول واتمنى ان تعيد هذه الكلمات للمغاربة صوابهم و تضامنهم الذي عهد فيهم .جزاك الله خيرا,نعيمة,2020-05-25 16:14:37+01:00
655,232742,107078,اصبت اخي فتحليلك عميق وواضح وماولفت انتباهي ان التحريض انطلق من الايام الاولى وشارك فيه حتى من يتحمل مسوولية وزارية وكدلك اشخاص هم اصلا ليس لهم ابناء في التعليم الخاص,عزيز,2020-05-25 19:54:45+01:00
656,232742,107098,إذا كان الحال كما تزعمون فما بال المدارس الخصوصية التي و ضعت أقل ثمن كحد أدنى للتمدرس بالنسبة لتلاميذ الأولى و الثاني و الثالث إبتدائي في 450 درهم أما بالنسبة للإعدادي إبتداءا من 900 درهم و عدد التلاميذ ما بين 200 و 300  تلميذ بمعدل 20 تلميذ في القسم يدرسها تقريبا 40 أستاذ و عدد العاملين بالإدارة لا يفوق عشرة موظفين.,رشيد,2020-05-26 01:00:54+01:00
657,232742,107099,بوركت اخي الكريم فقد لخصت معاناة التعليم الخصوصي خلال جائحة كورونا. وماواكبها من حملة شرسة على القطاع وكأنه نزل من عالم آخر. أظنها مقصودة لانها لعبت على الوتر الحساس لدى غالبية الآباء دون أدنى مراعاة لهاته المؤسسات الخاصة التي تقوم بدور تعليمي يشهد به الجميع رغم انوفهم. ماذا لو توقفت هذه المؤسسات عن آداء هاته الخدمة؟ ؟؟؟السؤال مطروح للجميع.,تورية,2020-05-26 01:09:56+01:00
658,232742,107111,كما يقةل المصريون ” من يشهد للعروسة ههههههه” بطبيعة سيدافع عن المدارس الخصوصية لانه جزء منهم,الحسين,2020-05-26 10:27:05+01:00
659,232742,107119,كلنا نحمل هم تعليم ابناءنا الذين هم عماد هذا الوطن الحبيب فالمطلوب منا كاطراف فاعلين في خدمة هذه الأجيال الصاعدة الوقوف بكل جهد وجهيد لمواصلة تعليمهم وتربيتهم والتضحية رغم اكراهات كل طرف كل من زاويته علينا جميعا ان نفكر في ابناءنا وفي الإستمرارية البيداغوجية عوض ضرب اعناق بعضنا البعض,ام مروان الغيورة,2020-05-26 13:38:28+01:00
660,232742,107150,اخي الغالي رشيد,الحسن دانكو,2020-05-26 16:12:29+01:00
661,232742,107197,اخسنت سي حسن رميت واصبت الهدف,عمر اكادي,2020-05-26 21:46:29+01:00
