article_id,author,category,number_of_comments,timestamp,title
241400,,مهجر,1,منذ يوم واحد,إيطاليا: تفاصيل حادث دهس مروع  لأسرة المغربية راح ضحيته طفلة ذات 9 سنوات
241691,,مهجر,7,منذ يوم واحد,الغموض في ملف فتح الحدود يخلق جدلا واسعا في صفوف مغاربة إسبانيا
241738,,مهجر,3,منذ 3 ساعات,هذه الاختبارات الطبية الذي يشترط إجرائها قبل 48 ساعة من الدخول للمغرب
242110,,مهجر,13,منذ يوم واحد,العثماني: الجالية المغربية بالخارج تظل باستمرار محط اهتمامنا
241950,,مهجر,1,منذ 3 ساعات,ياسين الراضي: “على الحكومة تحمل نفقات تحاليل العالقين ولا للتمييز بين العالقين”
242131,,مهجر,3,منذ يوم واحد,لارام: المسافرون مدعوون للتقيد التام بالشروط التي وضعتها الحكومة
242307,,مهجر,1,منذ يوم واحد,مغاربة يتظاهرون ضد التهميش والتمييز بمورسيا الإسبانية
242488,,مهجر,0,منذ يوم واحد,سفارة المغرب بالمكسيك تستعرض فرص الإستثمار الموجهة للمنعشين المكسيكيين
242481,,مهجر,5,منذ يوم واحد,الطلبة المغاربة برومانيا يوجهون نداء اسثغاتة: “واش حتى نتاحرو عاد ترجعونا لبلادنا”
242341,,مهجر,2,منذ يوم واحد,مغاربة إيطاليا غاضبون من إرتفاع أثمنة الكشف الطبي للحصول على تذاكر الولوج إلى المغرب.
244060,هبة بريس ـ رياضة ,رياضة,0,منذ يومين,المغرب التطواني يحيل لاعبه أيوب لكحل على اللجنة التأديبية
243885,هبة بريس ـ رياضة ,رياضة,0,منذ يومين,ماراطون الرمال.. تأجيل الدورة ال35 إلى سنة 2021
242664,,مهجر,0,منذ يوم واحد,التحالف الدولي للحقوق والحريات يخوض تجربة جديدة تستهدف الشباب المهاجر
242653,,مهجر,4,منذ 3 ساعات,الطلبة المغاربة بأوكرانيا يحتجون: “معندنا حتى فلوس طيارة و بغاونا نديرو تحليلة غالية”
242494,,مهجر,5,منذ 3 ساعات,معاناة طلبة عالقين بإسبانيا تستدعي تدخل مستعجل
242779,,مهجر,0,منذ يوم واحد,الجزيرة الخضراء: العالقون يحولون قنصلية المغرب إلى مقر للأمم المتحدة
242741,هبة بريس ـ الرباط ,مهجر,9,منذ 3 ساعات,فريق برلماني يُسائل بوريطة حول الأثمنة الخيالية لتذاكر العبور
244124,,رياضة,0,منذ يومين,الكاف يُقرر رفع  عقوبة لاعب نادي الرجاء البيضاوي
244181,,رياضة,0,منذ يومين,اصابة الجعواني وأفراد اخرين من المغرب الفاسي بفيروس كورونا
244319,,رياضة,1,منذ يومين,وزير الداخلية يريد اعدام فرق الهواة ويمنع المجالس المنتخبة من صرف مستحقاتهم
244514,,رياضة,0,منذ يومين,بسبب اكتشاف إصابات بكورونا داخل الفريق .. الجامعة تحدد موعد مباراة الماص وجمعية سلا
244478,,رياضة,0,منذ 3 ساعات,فيروس كورونا يتسلل للنادي القنيطري
244587,هبة بريس ـ رياضة ,رياضة,0,منذ يومين,رسميا.. هذا ما قررته لجنة الاستئناف بشأن مباراة الرجاء ضد الدفاع الجديدي
244623,هبة بريس ـ رياضة ,رياضة,0,منذ يومين,كأس فرنسا: باريس سان جرمان يحرز لقبه الثالث عشر
244704,,رياضة,0,منذ يومين,الجامعة توقف لاعب المغرب التطواني لسنتين “بسبب المنشطات”
245054,,رياضة,0,منذ يومين,في قمه كروية مشوقة .. الجديدة تستقبل الرجاء
246099,هبة بريس ـ رياضة ,رياضة,1,منذ 4 أسابيع,نادي فرنسي يدخل على الخط للتعاقد مع عبد الرزاق حمد الله
245403,,رياضة,0,منذ يومين,“الكاف” يعلن مواعيد نصف نهائي دوري الأبطال
246105,,رياضة,0,منذ 4 أسابيع,كتاب جديد يجسد سحر المغاربة في كرة القدم بالدوري الإيطالي” الكالتشيو “
245583,,رياضة,0,منذ يومين,رسميا.. إقامة مباريات بطولة الكونفدرالية بالمغرب بنظام المباراة الواحدة
246218,,رياضة,0,منذ 4 أسابيع,مؤجل البطولة.. فريق الرجاء البيضاوي يتفوق على ضيفه يوسفية برشيد
244768,,رياضة,0,منذ 3 ساعات,تسجيل ثاني إصابة بكورونا في صفوف لاعبي النادي القنيطري
245555,,رياضة,2,منذ يومين,رسميا… تعيين مساعد خليلوزيتش و مدرب حراس مرمى المنتخب الوطني
245463,هبة بريس ـ رياضة ,رياضة,0,منذ 3 ساعات,السلطات توقف مباراة وداد تمارة ضد “الكاك” بسبب “كورونا”
246232,,رياضة,0,منذ 4 أسابيع,بعدما أوقفت السلطات المباراة .. وداد تمارة يطالب ب3 نقاط أمام النادي القنيطري
245563,,رياضة,2,منذ يومين,شهر دجنبر القادم .. مواجهة مرتقبة بين بدر هاري وريكو
246256,,رياضة,0,منذ 4 أسابيع,“الكاف” يعلن رسميا مواعيد نصف نهائي دوري أبطال أفريقيا
246299,,رياضة,3,منذ 4 أسابيع,لقجع يختار 48 شخصا لتطوير كرة القدم الوطنية و هاته أسماؤهم و صفاتهم
246659,,رياضة,1,منذ 4 أسابيع,إصابة لاعبين من المغرب التطواني بفيروس كورونا
246434,,رياضة,0,منذ 4 أسابيع,مصدر يؤكد على نجاح عملية استئناف البطولة الوطنية لكرة القدم
247459,هبة بريس ـ رياضة ,رياضة,0,منذ 3 أسابيع,إصابة 23 لاعبا وإداريا من فريق اتحاد طنجة لكرة القدم بفيروس “كورونا”
247618,,رياضة,0,منذ 3 أسابيع,نهضة بركان فارس الشرق القادم في صمت
247024,هبة بريس ـ رياضة ,رياضة,0,منذ 3 أسابيع,الجديدة يعلن إصابة أحد لاعبيه بفيروس كورونا
247671,,رياضة,0,منذ 3 أسابيع,الجامعة توقف لاعب الوداد وتصدر قرارات تأديبية في حق أندية
247789,,رياضة,2,منذ 3 أسابيع,البطولة الاحترافية : الجيش الملكي يخطف تعادلا ثمينا أمام الدفاع الجديدي
248005,,رياضة,1,منذ 3 أسابيع,أيام قبل انطلاق بطولات الهواة والإناث.. لقجع يترأس اجتماعا حاسما بمقر الجامعة
247988,,رياضة,0,منذ 3 أسابيع,برشلونة يعلن عن إصابة أحد لاعبيه بفيروس كورونا
247763,,رياضة,0,منذ 3 أسابيع,الوداد البيضاوي يفوز على ضيفه أولمبيك خريبكة ويستعيد الصدارة
246520,,رياضة,0,منذ 4 أسابيع,جامعة كرة القدم: قرارات تأديبية في حق لاعبين وأندية بالقسمين
246775,هبة بريس ـ رياضة ,رياضة,0,منذ 4 أسابيع,مدافع جديد من الدوري البلجيكي يعزز صفوف المنتخب الوطني
248091,هبة بريس ـ رياضة,رياضة,1,منذ 3 أسابيع,بنعطية يجر عقوبات “فيفا” على يوفنتوس  والدحيل القطري
248134,,رياضة,0,منذ أسبوعين,الرجاء يتحول رسميا لشركة رياضية مساهمة
248277,هبة بريس ـ رياضة ,رياضة,0,منذ أسبوعين,لايبزيج يهزم أتلتيكو مدريد ويعبر إلى نصف نهائي أبطال أوروبا
248334,,رياضة,0,منذ أسبوعين,تسجيل 5 حالات اصابة جديدة بكورونا بنادي رجاء بني ملال
247805,,رياضة,0,منذ 3 أسابيع,حملات “التشكيك” تتضاعف بعد رفض اتحاد طنجة مقترح جامعة الكرة
248355,,رياضة,2,منذ أسبوعين,5 إصابات بكورونا في صفوف الوداد والكلاسيكو سيتأجل لموعد لاحق
248472,هبة بريس ـ متابعة,رياضة,0,منذ أسبوعين,رقم قياسي جديد لحذاء انتعله مايكل جوردان.. 615 ألف دولار
248389,,رياضة,0,منذ أسبوعين,البطولة الوطنية الاحترافية .. تأجيل ثلاث مباريات إلى موعد لاحق
246241,,إقتصاد,0,منذ 4 أسابيع,"المغرب ..رصد 9575 ورقة نقدية مزورة بقيمة 1,5 مليون درهم خلال سنة"
246244,,إقتصاد,0,منذ 4 أسابيع,مغربيتان ضمن قائمة “فوربس” لسيدات صنعن علامات تجارية
248557,,رياضة,0,منذ أسبوعين,الكوكب المراكشي يعلن تسجيل 4 حالات كورونا في صفوفه
246310,,إقتصاد,0,منذ 4 أسابيع,تمديد أجل القيام بالإقرار بالممتلكات والموجودات المنشأة بالخارج
246266,,إقتصاد,0,منذ 4 أسابيع,بنك المغرب: إنتاج 484 مليون ورقة نقدية خلال سنة 2019
248465,هبة بريس ـ رياضة,رياضة,3,منذ أسبوعين,برشلونة يُودع ابطال اروبا بخسارة قاسية
248505,,رياضة,0,منذ أسبوعين,بعد الهزيمة المذلة .. برشلونة يقيل مدربه
248481,هبة بريس ـ رياضة,رياضة,0,منذ أسبوعين,التعادل الايجابي ينهي مباراة نهضة الزمامرة ضد الفتح
246431,,إقتصاد,2,منذ 4 أسابيع,تسرب طفيف لسائل عازل بأحد أسلاك الربط الكهربائي بين المغرب وإسبانيا
246361,هبة بريس ـ و م ع,إقتصاد,0,منذ 4 أسابيع,بنك المغرب يعلن ارتفاع القروض البنكية  إلى %5.3 في 2019
246405,هبة بريس ـ و م ع ,إقتصاد,0,منذ 4 أسابيع,الأصل المالي للأسر ارتفع ب833 مليار درهم في نهاية 2019
246609,هبة بريس ـ و م ع ,إقتصاد,0,منذ 4 أسابيع,خلاصات تقرير بنك المغرب حول الوضعية الاقتصادية والمالية
246588,هبة بريس ـ و م ع,إقتصاد,0,منذ 4 أسابيع,“الباطرونا ” تُدعم مقاولات المغرب لمواجهة كورونا
246496,,إقتصاد,1,منذ 4 أسابيع,بنشعبون يعلن عن تنفيذ ميثاق للإنعاش الاقتصادي والشغل
246727,هبة بريس ـ الرباط,إقتصاد,0,منذ 4 أسابيع,فريق برلماني يستدعي بنشعبون لمناقشة  “تنزيل التوجيهات الملكية “
246461,,إقتصاد,0,منذ 4 أسابيع,الاستثمارات المباشرة للمغاربة في الخارج ناهزت 11 مليار درهم خلال 2019
247031,هبة بريس ـ الرباط,إقتصاد,1,منذ 3 أسابيع,نقابة تدعو لمعالجة شمولية للاختلالات الفظيعة لأسعار المحروقات
246862,,إقتصاد,0,منذ 3 أسابيع,بنك المغرب: استقرار النظام المالي الوطني لا يثير أية مخاوف
247097,,إقتصاد,0,منذ 3 أسابيع,تقرير .. أزيد من مليون مغربي في حالة شغل ناقص
246885,,إقتصاد,1,منذ 3 أسابيع,بعد إصدار الظهير الشريف.. هاته هي الامتيازات التي سيستفيد منها الصناع التقليديون في المغرب
247163,,إقتصاد,0,منذ 3 أسابيع,قطاع “الفلاحة والغابة والصيد” فقد 477 ألف منصب شغل
247044,,إقتصاد,0,منذ 3 أسابيع,الاقتصاد الوطني فقد 589 ألف منصب شغل بسبب “كورونا”
247259,,إقتصاد,0,منذ 3 أسابيع,سوق الصرف.. الدرهم المغربي شبه مستقر أمام الأورو
247431,هبة بريس ـ و م ع,إقتصاد,1,منذ 3 أسابيع,تصنيف دولي يضع مراكش ضمن أفضل 25 وجهة شعبية عالمية
247660,,إقتصاد,0,منذ 3 أسابيع,تقرير ..البيع المباشر يحقق أكثر من 1.9 مليار دولار كعائدات خلال 2019
247651,,إقتصاد,0,منذ 3 أسابيع,إصدار سندات للخزينة على المدى القصير والمتوسط والطويل
247818,,إقتصاد,0,منذ 3 أسابيع,بعد إطلاقها في السوق المغربية.. آخر إصدارات هواتف “أوبو” تحظى بالإقبال
247914,هبة بريس ـ الرباط ,إقتصاد,1,منذ 3 أسابيع,المغرب يحصل على تمويل أوروبي بقيمة 40 مليون يورو
247868,هبة بريس ـ الرباط,إقتصاد,0,منذ 3 أسابيع,خبير يُبسط أسباب سحب المغرب من قائمة الدول المعفاة من قيود السفر
247928,هبة بريس ـ و م ع ,إقتصاد,1,منذ 3 أسابيع,فائض ميزانية الجماعات الترابية يلامس 7ر3 مليار درهم
248145,,إقتصاد,0,منذ أسبوعين,موارد صندوق مكافحة كورونا تبلغ 7ر33 مليار درهم
248165,,إقتصاد,1,منذ أسبوعين,جبهة إنقاذ ”سامير“ تستغرب من العراقيل التي تواجه الشروع في تخزين المواد النفطية
248399,,إقتصاد,0,منذ أسبوعين,بنك المغرب: تحسن قيمة الدرهم مقابل الأورو بنسبة 84ر0%
248188,,إقتصاد,0,منذ أسبوعين,عجز الميزانية بلغ 3ر41 مليار درهم حتى متم يوليوز المنصرم
248841,,إقتصاد,0,منذ أسبوعين,مندوبية لحليمي: أزمة “كورونا” تتطلب تعافيا منصفا وشاملا
248902,,إقتصاد,0,منذ أسبوعين,كورونا .. الدعوة إلى الاستثمار في استمرار تقديم الخدمات العمومية
248996,,إقتصاد,0,منذ أسبوعين,دراسة: عمال القطاع غير المهيكل تأثروا بشكل كبير بسبب ازمة كورونا
249013,,إقتصاد,0,منذ أسبوعين,"عجز الميزانية يبلغ 28,8 مليار درهم عند متم شهر يونيو الماضي"
249157,,إقتصاد,0,منذ أسبوعين,بعثة تجارية إسبانية تزور المغرب  لاستكشاف آفاق وفرص الاستثمار
250686,,إقتصاد,1,منذ 3 أيام,دعم من البنك الأوروبي للمقاولات المغربية الصغرى والصغيرة جدا
249168,,إقتصاد,1,منذ أسبوعين,انخفاض أسعار الخضر والفواكه والسمك خلال شهر يوليوز
249999,,إقتصاد,2,منذ 7 أيام,لهذه الاسباب تعد المضيق قبلة المصطافين
249922,,إقتصاد,0,منذ أسبوع واحد,تحسن قيمة الدرهم مقابل الدولار بنسبة 87ر0 في المائة
250269,,إقتصاد,1,منذ 5 أيام,ارتفاع واردات الحبوب بنسبة 49.8 في المائة
250613,,إقتصاد,0,منذ 3 أيام,الحكومة تصادق على حل مكتب التسويق والتصدير وتصفيته
250341,هبة بريس ـ الرباط,إقتصاد,0,منذ 5 أيام,تسجيل ارتفاع مهم في الرواج المينائي حتى متم يوليوز الماضي
250753,,إقتصاد,0,منذ يومين,الدار البيضاء..اللجنة الجهوية لليقظة الاقتصادية تعقد اجتماعها الثالث
250813,,إقتصاد,1,منذ يومين,العثماني :” خطة إنعاش الاقتصاد الوطني ستكون جاهزة خلال ثلاثة أسابيع”
250786,,إقتصاد,0,منذ يومين,كورونا .. تراجع العائدات السياحية بأزيد من 33% منذ بداية 2020
251103,,إقتصاد,0,منذ 9 ساعات,ارتفاع قيمة الدرهم مقابل الأورو بنسبة 58ر0 في المائة ما بين 20 و26 غشت
250827,,إقتصاد,0,منذ يومين,تعاونية “تمودة باي للسياحة الطبيعية” تتألق على قمة جبل الأبيض بجماعة العليين
249608,هبة بريس ـ وكالات,بلا حدود,0,منذ أسبوع واحد,فرنسا …تسجيل 4586 إصابة جديدة بفيروس كورونا
249634,هبة بريس ,بلا حدود,4,منذ أسبوع واحد,الجامعة العربية ترحب بوقف إطلاق النار في ليبيا
249629,هبة بريس ـ وكالات,بلا حدود,0,منذ أسبوع واحد,عطل مفاجئ يحجب المستخدمين من رؤية الصور عبر موقع تويتر
249650,هبة بريس ـ وكالات ,بلا حدود,0,منذ أسبوع واحد,البرازيل..1054 حالة وفاة بكورونا
249659,,بلا حدود,0,منذ أسبوع واحد,الصين .. تسجيل 22 إصابة جديدة بفيروس كورونا
249653,هبة بريس ـ متابعة,بلا حدود,0,منذ أسبوع واحد,409 إصابة جديدة بـ”كوفيد-19″ بالجزائر
249684,,بلا حدود,0,منذ أسبوع واحد,تونس تفرض حظر التجول في بلدتين لوقف تفشي  كورونا
249696,,بلا حدود,0,منذ أسبوع واحد,الرئيس اللبناني: أدعو المتضررين من انفجار المرفأ إلى التمسك بأرضهم
249708,,بلا حدود,0,منذ أسبوع واحد,كورونا.. أكثر من 800 ألف وفاة في العالم
249716,,بلا حدود,0,منذ أسبوع واحد,بريطانيا تسجل ارتفاعا ملموسا في الإصابات والوفيات اليومية بكورونا
249776,,بلا حدود,0,منذ أسبوع واحد,مدينة ألمانية تعاقب 50 شرطيا وشرطية لخرقهم قواعد “كورونا”
249802,,بلا حدود,0,منذ أسبوع واحد,البرازيل تسجل 50032 إصابة و892 وفاة جديدة بفيروس كورونا
249710,,بلا حدود,0,منذ أسبوع واحد,موريتانيا .. تمديد إغلاق المجال الجوي أمام الرحلات الخارجية
249817,,بلا حدود,0,منذ أسبوع واحد,ترامب يتهم “الدولة العميقة” بعرقلة تجارب لقاحات كورونا
249810,,بلا حدود,0,منذ أسبوع واحد,فرنسا.. أكثر من 3600 إصابة كورونا و23 حالة وفاة خلال 24 ساعة.
249836,هبة بريس ـ وكالات,بلا حدود,0,منذ أسبوع واحد,أستراليا تسجل 17 وفاة جديدة بكورونا
249866,هبة بريس ـ وكالات,بلا حدود,0,منذ أسبوع واحد,بريطانيا : التغيب عن المدارس أخطر على الأطفال من كورونا
249842,هبة بريس ـ وكالات,بلا حدود,0,منذ أسبوع واحد,وفاة 13 من رواد ملهى ليلي سحقا في بيرو
249845,هبة بريس ـ وكالات,بلا حدود,0,منذ أسبوع واحد,جنود في منزل رئيس مالي المخلوع لاعتقال أفراد من عائلته
249839,هبة بريس ـ الرباط,بلا حدود,0,منذ أسبوع واحد,كوريا الجنوبية تُسجل 397 إصابة بكورونا
249850,هبة بريس ـ متابعة,بلا حدود,0,منذ أسبوع واحد,تقرير : كورونا يُغير الصورة عن النساء المسلمات المنقبات
249856,هبة بريس,بلا حدود,0,منذ أسبوع واحد,المكسيك تتجاوز عتبة 60 ألف وفاة بفيروس كورونا
249859,هبة بريس ـ وكالات,بلا حدود,0,منذ أسبوع واحد,وزير روسي : سننتج 2 مليون جرعة من لقاح كورونا شهريا
249886,هبة بريس,بلا حدود,0,منذ أسبوع واحد,شركة روسية تنشئ مراكز خدمة عسكرية في دولتين عربيتين
250018,,بلا حدود,0,منذ 7 أيام,الصين.. تسجيل 16 حالة إصابة جديدة بكورونا
250012,,بلا حدود,2,منذ 7 أيام,ترامب: استخدام بلازما دم المتعافين لعلاج كورونا يخفض مستوى الوفيات
249936,الصورة من الارشيف,بلا حدود,1,منذ أسبوع واحد,فرنسا.. تسجيل 4897 إصابة جديدة بفيروس كورونا
249889,هبة بريس,بلا حدود,0,منذ أسبوع واحد,2113 إصابة جديدة بكورونا في إيران
249898,هبة بريس,بلا حدود,0,منذ أسبوع واحد,بريطانيا تسجل 1041 إصابة جديدة بفيروس كورونا
249877,هبة بريس ـ وكالات,بلا حدود,0,منذ أسبوع واحد,اصابة رئيسة وزراء أوكرانيا السابقة بكورونا وحالتها خطرة
250025,,بلا حدود,0,منذ 6 أيام,فرنسا .. الشرطة توقف 148 مشجعا باريسيا بسبب أعمال شغب
250044,,بلا حدود,0,منذ 6 أيام,موريتانيا .. إطلاق سراح الرئيس السابق ومنعه من السفر
250077,,بلا حدود,0,منذ 6 أيام,إيطاليا تبدأ تجربة لقاح محتمل ل”كورونا” على متطوعين
250091,,بلا حدود,0,منذ 6 أيام,“الصحة العالمية”: 172 دولة تتعاون في خطة عالمية للقاحات “كورونا”
250123,هبة بريس ـ وكالات ,بلا حدود,0,منذ 6 أيام,الحزب الجمهوري يعلن رسميا ترشيح دونالد ترامب لولاية ثانية
250035,,بلا حدود,1,منذ 6 أيام,مصر تعيد فتح جميع المواقع الأثرية بدءا من سبتمبر
250115,هبة بريس ـ وكالات,بلا حدود,0,منذ 6 أيام,تركيا : تسجيل 1443 إصابة جديدة بفيروس كورونا
250133,هبة بريس ـ وكالات,بلا حدود,1,منذ 6 أيام,للمرة الأولى عالميا …اصابة شاب بفيروس كورونا للمرة الثانية
250188,,بلا حدود,0,منذ 6 أيام,كورونا حول العالم .. أكثر من 813 ألف وفاة والإصابات تتجاوز 23 مليونا
250161,هبة بريس ـ وكالات,بلا حدود,0,منذ 6 أيام,الجزائر : تحديد الفاتح نوفمبر موعدا للاستفتاء الدستوري
250216,,بلا حدود,0,منذ 5 أيام,وزير الصحة الروسي: لقاح كورونا جاهز لإجراء الاختبار الثالث
250200,,بلا حدود,0,منذ 5 أيام,الصين.. تسجيل 14 إصابة جديدة بفيروس كورونا
250168,هبة بريس ـ وكالات,بلا حدود,0,منذ 6 أيام,اتهام برلمانية برازيلية بقتل زوجها
250207,,بلا حدود,1,منذ 5 أيام,ترامب: سنتخلص من كورونا بلقاح أو بدونه
250225,,بلا حدود,1,منذ 5 أيام,معهد: عدد وفيات كورونا في فرنسا أعلى من المعلن رسميا
250230,,بلا حدود,0,منذ 5 أيام,كورونا .. 120 مليون من العاملين في السياحة سيفقدون وظائفهم
250316,هبة بريس ـ وكالات,بلا حدود,0,منذ 5 أيام,إصابات كورونا في امريكا تتجاوز 5.7 مليون ووفياتها تتخطى 176 ألفا
226147,,شؤون دينية,77,منذ 5 أيام,رفيقي : صلاة التراويح بدعة اختلقها عمر بن الخطاب
231291,,شؤون دينية,0,منذ 5 أيام,مشيخة الطريقة القادرية البودشيشية تحيي ليالي الوصال في زمن كورونا
231698,,شؤون دينية,0,منذ 5 أيام,أمزازي يهنئ الفائزة بجائزة “التحبير” بأبوظبي الدولية
231406,هبة بريس ,شؤون دينية,2,منذ 5 أيام,المجلس العلمي الأعلى يحدد مقدار زكاة الفطر نقدا
225792,,شؤون دينية,0,منذ 9 دقائق,وزارة الأوقاف تعلن عن موعد مراقبة هلال رمضان المبارك
232210,,شؤون دينية,1,منذ 5 أيام,وزارة الأوقاف والشؤون الإسلامية تعلن مراقبة هلال شوال غدا السبت
231723,,شؤون دينية,0,منذ 5 أيام,الملك يعزي أسرة رئيس المجلس الأعلى للأئمة بكوت ديفوار:”ندعو الله أن يرزقكم جميل الصبر”
231820,,شؤون دينية,0,منذ 3 ساعات,المجلس العلمي الأعلى: صلاة العيد تصلى في المنازل والبيوت بهذه الشروط
231889,هبة بريس ـ و م ع,شؤون دينية,0,منذ 5 أيام,الملك يحيي ليلة القدر المباركة
232505,,شؤون دينية,0,منذ 5 أيام,مركز الفلك الدولي يوضح بالصور سبب الخطأ بتقدير أول أيام العيد
232538,,شؤون دينية,0,منذ 5 أيام,رئيس الإمارات العربية المتحدة يهنئ جلالة الملك بمناسبة حلول عيد الفطر السعيد
232443,,شؤون دينية,4,منذ 5 أيام,وزارة الأوقاف: التوقعات الحسابية حول موعد عيد الفطر “ليست حاسمة”
232526,,شؤون دينية,2,منذ 5 أيام,عيد الفطر غدا الأحد و”هبة بريس” تهنئ زوراها الأوفياء
232318,هبة بريس ,شؤون دينية,1,منذ 5 أيام,السعودية والإمارات تعلنان الأحد أول أيام عيد الفطر
234035,هبة بريس ,شؤون دينية,3,منذ 5 أيام,المسجد النبوي يعيد فتح أبوابه للمصلين بعد إغلاق دام أكثر من شهرين
236103,,شؤون دينية,4,منذ 3 ساعات,المجلس العلمي الأعلى : إعادة فتح المساجد ستتم في الوقت المناسب
238437,,شؤون دينية,0,منذ 5 أيام,فاتح شهر ذي القعدة لعام 1441 هجرية بعد غد الثلاثاء
237176,,شؤون دينية,0,منذ 3 ساعات,وزير الأوقاف: “ما عندنا حتى جديد بخصوص الحج والسعودية قالت لينا نتسناو”
232624,هبة بريس ـ الرباط ,شؤون دينية,0,منذ 5 أيام,الملك يؤدي صلاة العيد في احترام للحجر الصحي
237243,هبة بريس ـ الرباط,شؤون دينية,2,منذ 5 أيام,برلماني يدعو وزير الأوقاف إلى الإسراع بمأسسة صندوق الزكاة
238726,,شؤون دينية,0,منذ 3 ساعات,وزارة الأوقاف تعلن إعادة مصاريف “حج 2020” للحجاج المغاربة
238592,هبة بريس ـ متابعة ,شؤون دينية,0,منذ 5 أيام,رسميا.. السعودية تُعلن عن عدم استقبال حجاج من خارج المملكة
240594,,شؤون دينية,7,منذ 3 ساعات,آرَاءُ الْمَغَارِبَة مُنْقَسِمَةٌ بَيْنَ مُطَالِب بِفَتْحِ الْمَسَاجِد وَبَيْنَ مُتَريِّثٍ لِحِين زَوَالِ الْوَبَاء (+فيديو)
241307,هبة بريس ـ متابعة ,شؤون دينية,0,منذ 5 أيام,كورونا” يفرض منع لمس الكعبة أو الاقتراب منها
241147,,شؤون دينية,0,منذ 3 ساعات,الحج في زمن كورونا.. السعودية تمنع تقبيل الحجر الأسود أو لمس الكعبة المشرفة
241395,,شؤون دينية,1,منذ 3 ساعات,باستثناء “صلاة الجمعة” .. الأوقاف تعلن فتح مساجد المملكة يوم الأربعاء
242213,,شؤون دينية,1,منذ 5 أيام,الأوقاف والشؤون الإسلامية تحدد “بروتوكول” إعادة فتح المساجد بالمملكة
242159,,شؤون دينية,1,منذ 5 أيام,استعدادا لفتح المساجد.. أئمة وخطباء طنجة يجرون فحص كورونا (فيديو +صور)
243927,,شؤون دينية,0,منذ 5 أيام,وزارة الأوقاف: الإعلان عن مراقبة هلال فاتح ذي الحجة ويوم عيد الأضحى
244509,,شؤون دينية,4,منذ 3 ساعات,بسبب “كورونا” .. الأوقاف تعلن إلغاء صلاة عيد الأضحى بالمصليات والمساجد
242335,هبة بريس ـ وكالات,شؤون دينية,0,منذ 5 أيام,2665 دولاراً غرامة لمن يدخل مشاعر الحج دون تصريح
242794,خالد العروسي – هبة بريس,شؤون دينية,0,منذ 5 أيام,مسجد الكوثر يستعد لفتح أبوابه في وجه المصلين بفاس
242272,هبة بريس ـ وكالات ,شؤون دينية,0,منذ 8 ساعات,مقتل شرطيين بإطلاق نار في ولاية تكساس الأمريكية
243179,,شؤون دينية,0,منذ 5 أيام,هذه لائحة المساجد المفتوحة في وجه المصلين بإقليم طرفاية
244104,,شؤون دينية,0,منذ 5 أيام,السعودية ترفع ثوب الكعبة استعدادا للحج
244075,,شؤون دينية,0,منذ 5 أيام,فاتح ذي الحجة يوم غد الأربعاء.. والجمعة 31 يوليوز عيد الأضحى بالمغرب
245232,,شؤون دينية,0,منذ 3 ساعات,الأوقاف تسمح بقراءة الحزب الراتب في مساجد المملكة المفتوحة
245530,,شؤون دينية,0,منذ 5 أيام,حجاج بيت الله يؤدون شعيرة الوقوف بعرفة
245720,هبة بريس ـ الرباط,شؤون دينية,0,منذ 5 أيام,الملك يؤدي صلاة عيد الأضحى ويقوم بنحر أضحية العيد
245694,,شؤون دينية,0,منذ 5 أيام,حجاج بيت الله الحرام يرمون “الجمرة الكبرى”  “صور “
246079,هبة بريس ـ متابعة ,شؤون دينية,0,منذ 4 أسابيع,الحجاج يواصلون رمي الجمرات.. والمتعجلون يؤدون طواف الوداع- (صور)
245705,هبة بريس,شؤون دينية,0,منذ 3 ساعات,المسلمون يحتفلون بعيد الأضحى وسط إجراءات كورونا
245665,,شؤون دينية,2,منذ 3 ساعات,في زمن كورونا : كيفية أداء المسلمين لصلاة عيد الأضحى بالمنزل
248717,هبة بريس – الرشيدية,شؤون دينية,9,منذ أسبوعين,“إمامة الناس بقاعة سرية” تُنهي مهام خطيب بالرشدية
249295,هبة بريس ـ الرباط,شؤون دينية,0,منذ أسبوعين,وزارة الأوقاف تعلن يوم الجمعة فاتح محرم لعام 1442 بالمغرب
245891,,شؤون دينية,0,منذ 4 أسابيع,حجاج بيت الله يستقبلون أول أيام التشريق ويرمون الجمرات الثلاث
250334,هبة بريس ـ الرباط,شؤون دينية,0,منذ 5 أيام,وزارة الأوقاف تنفي إلغاء الامتحانات الإشهادية الخاصة بالتعليم العتيق
249668,,شؤون دينية,8,منذ أسبوع واحد,مشيخة الطريقة القادرية البودشيشية تنظم فعاليات الجامعة الصيفية
250415,,مجتمع,0,منذ 4 أيام,المغرب في الرتبة ال49 عالميا بعدد إصابات كورونا
250420,,مجتمع,1,منذ 4 أيام,صفرو.. اكتظاظ بالمقاهي و بساحات المدينة ينذر بتفشي كورونا
250448,,مجتمع,0,منذ 4 أيام,خلال 24 ساعة…تسجيل 29 حالة وفاة جديدة بكورونا
250475,,مجتمع,5,منذ 4 أيام,بعد طول انتظار.. مغربية “عالقة” بسبتة تعود سباحة إلى الوطن
250446,,مجتمع,0,منذ 4 أيام,خلال 24 ساعة…تسجييل1336 إصابة جديدة بـ”كورونا”
250452,,مجتمع,1,منذ 4 أيام,رقم قياسي.. المغرب يُسجل شفاء 2293 مصابا بكورونا
