article_id,author,category,number_of_comments,timestamp,title
479178,هسبورت - آمال لكعيدا,sport,4,السبت 25 يوليوز 2020 - 12:10,"""كورونا"" يصل إلى مدير مدرسة نادي اتحاد طنجة"
478650,أحمد عصيد,tamazight,120,الثلاثاء 21 يوليوز 2020 - 06:00,"عصيد: مشكلة حميش مع الأمازيغية تنغمس في ""المواقف الشخصية"""
479186,هسبريس - محمد بلقاسم,tamazight,86,السبت 25 يوليوز 2020 - 14:00,"""المستشارين"" يعتمد الترجمة الفورية بالأمازيغية و""تيفيناع"" بالمحاضر"
479179,هسبورت - سعيد إبراهيم الحاج,sport,8,السبت 25 يوليوز 2020 - 17:10,"بؤرة مركز المعمورة تفرز إصابات جديدة بـ""كورونا"""
479143,أوعنا بلعيد,sport,0,الأحد 26 يوليوز 2020 - 00:28,"""لوهافر"" يُصعد المغربي ""كيشطا"" إلى الفريق الأول"
479243,هسبورت - حمزة اشتيوي,sport,2,السبت 25 يوليوز 2020 - 17:10,"اللاعب صروخ ينال ""الباك"" ويراهن على التدريب"
479340,هسبريس من الرباط,sport,4,الأحد 26 يوليوز 2020 - 21:18,"هذه نتائج ست مباريات من بطولة ""ما بعد كورونا"""
479319,هسبريس من الرباط,sport,1,الاثنين 27 يوليوز 2020 - 05:25,"المنتخب الوطني لـ""قصار القامة"" يستأنف التداريب"
479177,هسبورت - حمزة اشتيوي,sport,39,الأحد 26 يوليوز 2020 - 03:27,"""الجديدي"" يهدد برفع ملف الرجاء إلى جهات دولية"
479307,هسبورت - حمزة اشتيوي,sport,8,الأحد 26 يوليوز 2020 - 19:42,شباب المحمدية يضخ 100 مليون بخزينة آسفي
479278,هسبورت - حمزة اشتيوي,sport,11,الأحد 26 يوليوز 2020 - 13:08,"""فيفا"" تدعو المغرب إلى المشاركة بالبطولة العربية"
479441,هسبورت - حمزة اشتيوي ,sport,3,الاثنين 27 يوليوز 2020 - 21:20,"""الماص"" يسجل 4 إصابات جديدة بـ""كوفيد-19"""
479357,هسبورت - آمال لكعيدا,sport,12,الاثنين 27 يوليوز 2020 - 12:15,"جامعة الكرة: الأندية غير معنية بـ""قرار منع التنقل"""
479393,أوعنا بلعيد,sport,7,الاثنين 27 يوليوز 2020 - 23:18,"""غلطة سراي"" يجني الملايين وراء بيع يونس بلهندة"
479439,هسبورت - آمال لكعيدا,sport,14,الاثنين 27 يوليوز 2020 - 19:05,"""الدفاع الحسني الجديدي"" يعلن خوض لقاء الرجاء"
479407,أوعنا بلعيد,sport,1,الثلاثاء 28 يوليوز 2020 - 01:40,"""الكويت الكويتي"" يزاحم الوداد لنيل خدمات ""ساكو"""
479232,هسبورت - حمزة اشتيوي,sport,2,الاثنين 27 يوليوز 2020 - 08:10,"فاتي يعد جماهير الجيش بالتألق مع ""العساكر"""
479398,أوعنا بلعيد,sport,0,الثلاثاء 28 يوليوز 2020 - 03:26,تحديد موعد جديد لعودة أوناجم وبنشرقي إلى مصر
479396,أوعنا بلعيد,sport,8,الثلاثاء 28 يوليوز 2020 - 05:31,الاتحاد السعودي يمنع الأندية من التعاقد مع أزارو
479417,أوعنا بلعيد,sport,2,الثلاثاء 28 يوليوز 2020 - 12:05,نادي موناكو يراهن على المغربي إلياس بن صغير
479506,هسبريس - أ.ف.ب,sport,8,الثلاثاء 28 يوليوز 2020 - 15:14,الدوري المغربي أول بطولة تستأنف نشاطها بإفريقيا
478573,هسبريس من الرباط,orbites,10,الأحد 19 يوليوز 2020 - 16:00,"فعاليات مؤتمر ""فقه الطوارئ"" تناقش معالم ما بعد جائحة ""كورونا"""
478566,هسبريس - عبد السلام الشامخ,orbites,82,الأحد 19 يوليوز 2020 - 17:00,"هل يعيد المغرب إغلاق الحدود أمام ارتفاع الإصابات بـ""كوفيد-19""؟‬"
478743,هسبريس ـ مُتابعة,orbites,3,الثلاثاء 21 يوليوز 2020 - 14:15,الملك محمد السادس يشيد بعراقة الصداقة مع بلجيكا
478669,هسبريس من الرباط,orbites,3,الاثنين 20 يوليوز 2020 - 20:10,"محاضرة تقارب مساهمة ""آل الولاية"" في المقاومة"
478860,هسبريس من الرباط,orbites,3,الأربعاء 22 يوليوز 2020 - 16:41,"""كورونا"" يبقي جنودا مغاربة بالكونغو الديمقراطية"
478784,هسبريس من الرباط,orbites,14,الثلاثاء 21 يوليوز 2020 - 16:15,الملك يبعث برقية تعاطف وطمأنة إلى عاهل السعودية
479029,هسبريس من الرباط,orbites,0,الجمعة 24 يوليوز 2020 - 02:31,"""الائتلاف وأكاديمية منيسوتا"" يصدران مجلة مشتركة"
478963,هسبريس من الرباط,orbites,15,الخميس 23 يوليوز 2020 - 13:25,الملك محمد السادس ينوه بالعلاقات العريقة مع مصر
478874,هسبريس من الرباط,orbites,29,الأربعاء 22 يوليوز 2020 - 17:50,"مؤتمر ""فقه الطوارئ"" يؤيد تقليص أعداد الحجاج للوقاية من الجائحة"
478898,هسبريس من الرباط,orbites,7,الأربعاء 22 يوليوز 2020 - 17:00,ندوة هسبريس تقارب تدبير وانعكاسات حالة الطوارئ الصحية بالمغرب
479023,هسبريس - وائل بورشاشن,orbites,28,الجمعة 24 يوليوز 2020 - 04:55,"أكاديميون يميّزون بين العرَض والجوهر في الهوية وخطورة ""التّشظّي"""
479133,هسبريس من الرباط (صور: منير امحيمدات),orbites,1,السبت 25 يوليوز 2020 - 01:20,مذكرة حول التعاون القضائي تجمع المغرب والهند
479309,هسبريس من الرباط,orbites,85,الأحد 26 يوليوز 2020 - 15:00,المغرب يواصل البحث عن حلول ناجعة لإنهاء تدهور الأوضاع في ليبيا
479321,عبد العزيز كوكاس,orbites,12,الاثنين 27 يوليوز 2020 - 07:00,"""كمامات كورونا"" وحقيقة الأقنعة .. طقوس دينية و""طائر البجعة"""
479369,هسبريس من الرباط,orbites,9,الاثنين 27 يوليوز 2020 - 12:38,"غياب ""التباعد الاجتماعي"" ينشر كورونا بين الشباب‎"
479470,هسبريس من الرباط,orbites,15,الثلاثاء 28 يوليوز 2020 - 05:00,"وهبي والاعتذار السياسي .. بين ""الوعي الوطني"" و""العقل السلطوي"""
479518,هسبريس من الرباط,orbites,5,الأربعاء 29 يوليوز 2020 - 01:33,"مجلة تحذف مقال أستاذ مغربي بشبهة ""السرقة"""
479492,هسبريس - أمال كنين ,orbites,2,الثلاثاء 28 يوليوز 2020 - 17:10,هذه تفاصيل إجلاء فرنسا 45 ألف عالق بالمغرب‬
479548,إبراهيم مغراوي من مراكش,faits-divers,19,الأربعاء 29 يوليوز 2020 - 05:24,"السجن موقوف التنفيذ لـ""محتجة ضد العطش"""
479383,هسبريس - عبد الرحيم العسري (صور: منير امحيمدات),orbites,95,الاثنين 27 يوليوز 2020 - 14:00,من المغرب .. عقيلة صالح يرفض تدخل مرتزقة تركيا في شؤون ليبيا
479544,هسبريس من الناظور,faits-divers,0,الأربعاء 29 يوليوز 2020 - 03:15,صعقة كهربائية تزهق روح خياط في النّاظور
479550,مصطفى البكار,faits-divers,5,الأربعاء 29 يوليوز 2020 - 09:51,عدم ارتداء الكمامة يوقف عشرين شخصا بتزنيت
479565,رشيد الكويرتي من فاس,faits-divers,8,الأربعاء 29 يوليوز 2020 - 08:15,الضرب والجرح يجر أجنبيا إلى التوقيف بفاس
479562,إبراهيم مغراوي من مراكش,faits-divers,12,الأربعاء 29 يوليوز 2020 - 07:25,قضاء مراكش يقرر متابعة مناقشة ملف باطما
479499,هسبريس من الرباط,faits-divers,0,الأربعاء 29 يوليوز 2020 - 02:32,"""حوادث المدن"" تخلف 15 قتيلا و2111 جريحا"
